,index,Unnamed: 0,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
274,288,288,January,YUL,F-231,1.0,11,YUL,F-231,N(3),0.1911764705882352,2.102941176470588,2
275,289,289,January,YUL,F-231,1.0,11,YUL,F-231,N(4),0.0,0.0,0
276,290,290,January,YUL,F-231,2.0,11,YUL,F-231,N(1),0.0,0.0,0
277,291,291,January,YUL,F-231,2.0,11,YUL,F-231,N(2),0.8088235294117647,8.897058823529411,9
278,292,292,January,YUL,F-231,2.0,11,YUL,F-231,N(3),0.1911764705882352,2.102941176470588,2
279,293,293,January,YUL,F-231,2.0,11,YUL,F-231,N(4),0.0,0.0,0
280,294,294,July,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
281,295,295,July,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
282,296,296,July,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
283,297,297,July,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
284,298,298,July,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
285,299,299,July,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
286,300,300,July,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
287,301,301,July,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
288,302,302,August,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
289,303,303,August,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
290,304,304,August,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
291,305,305,August,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
292,306,306,August,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
293,307,307,August,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
294,308,308,August,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
295,309,309,August,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
296,310,310,September,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
297,311,311,September,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
298,312,312,September,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
299,313,313,September,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
300,314,314,September,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
301,315,315,September,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
302,316,316,September,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
303,317,317,September,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
304,318,318,October,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
305,319,319,October,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
306,320,320,October,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
307,321,321,October,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
308,322,322,October,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
309,323,323,October,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
310,324,324,October,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
311,325,325,October,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
312,326,326,November,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
313,327,327,November,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
314,328,328,November,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
315,329,329,November,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
316,330,330,November,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
317,331,331,November,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
318,332,332,November,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
319,333,333,November,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
320,334,334,December,YUL,F-286,2.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
321,335,335,December,YUL,F-286,2.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
322,336,336,December,YUL,F-286,2.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
323,337,337,December,YUL,F-286,2.0,16,YUL,F-286,N(4),0.0,0.0,0
324,338,338,December,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
325,339,339,December,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
326,340,340,December,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
327,341,341,December,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
328,342,342,January,YUL,F-286,1.0,16,YUL,F-286,N(1),0.2555066079295154,4.088105726872247,4
329,343,343,January,YUL,F-286,1.0,16,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8
330,344,344,January,YUL,F-286,1.0,16,YUL,F-286,N(3),0.2422907488986784,3.876651982378855,4
331,345,345,January,YUL,F-286,1.0,16,YUL,F-286,N(4),0.0,0.0,0
332,346,346,January,YUL,F-286,2.0,17,YUL,F-286,N(1),0.2555066079295154,4.343612334801762,4
333,347,347,January,YUL,F-286,2.0,17,YUL,F-286,N(2),0.5022026431718062,8.537444933920705,9
334,348,348,January,YUL,F-286,2.0,17,YUL,F-286,N(3),0.2422907488986784,4.118942731277533,4
335,349,349,January,YUL,F-286,2.0,17,YUL,F-286,N(4),0.0,0.0,0
336,350,350,July,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
337,351,351,July,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
338,352,352,July,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
339,353,353,July,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
340,354,354,July,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
341,355,355,July,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
342,356,356,July,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
343,357,357,July,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
344,358,358,August,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
345,359,359,August,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
346,360,360,August,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
347,361,361,August,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
348,362,362,August,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
349,363,363,August,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
350,364,364,August,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
351,365,365,August,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
352,366,366,September,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
353,367,367,September,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
354,368,368,September,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
355,369,369,September,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
356,370,370,September,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
357,371,371,September,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
358,372,372,September,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
359,373,373,September,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
360,374,374,October,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
361,375,375,October,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
362,376,376,October,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
363,377,377,October,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
364,378,378,October,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
365,379,379,October,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
366,380,380,October,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
367,381,381,October,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
368,382,382,November,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
369,383,383,November,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
370,384,384,November,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
371,385,385,November,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
372,386,386,November,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
373,387,387,November,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
374,388,388,November,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
375,389,389,November,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
376,390,390,December,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
377,391,391,December,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
378,392,392,December,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
379,393,393,December,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
380,394,394,December,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
381,395,395,December,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
382,396,396,December,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
383,397,397,December,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
384,398,398,January,YYT,F-347,1.0,2,YYT,F-347,N(1),0.0,0.0,0
385,399,399,January,YYT,F-347,1.0,2,YYT,F-347,N(2),0.375,0.75,1
386,400,400,January,YYT,F-347,1.0,2,YYT,F-347,N(3),0.0,0.0,0
387,401,401,January,YYT,F-347,1.0,2,YYT,F-347,N(4),0.625,1.25,1
388,402,402,January,YYT,F-347,2.0,2,YYT,F-347,N(1),0.0,0.0,0
389,403,403,January,YYT,F-347,2.0,2,YYT,F-347,N(2),0.375,0.75,1
390,404,404,January,YYT,F-347,2.0,2,YYT,F-347,N(3),0.0,0.0,0
391,405,405,January,YYT,F-347,2.0,2,YYT,F-347,N(4),0.625,1.25,1
392,406,406,July,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
393,407,407,July,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
394,408,408,July,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
395,409,409,July,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
396,410,410,July,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
397,411,411,July,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
398,412,412,July,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
399,413,413,July,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
400,414,414,August,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
401,415,415,August,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
402,416,416,August,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
403,417,417,August,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
404,418,418,August,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
405,419,419,August,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
406,420,420,August,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
407,421,421,August,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
408,422,422,September,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
409,423,423,September,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
410,424,424,September,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
411,425,425,September,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
412,426,426,September,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
413,427,427,September,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
414,428,428,September,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
415,429,429,September,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
416,430,430,October,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
417,431,431,October,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
418,432,432,October,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
419,433,433,October,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
420,434,434,October,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
421,435,435,October,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
422,436,436,October,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
423,437,437,October,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
424,438,438,November,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
425,439,439,November,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
426,440,440,November,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
427,441,441,November,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
428,442,442,November,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
429,443,443,November,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
430,444,444,November,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
431,445,445,November,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
432,446,446,December,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
433,447,447,December,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
434,448,448,December,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
435,449,449,December,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
436,450,450,December,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
437,451,451,December,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
438,452,452,December,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
439,453,453,December,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
440,454,454,January,YYT,F-295,1.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
441,455,455,January,YYT,F-295,1.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
442,456,456,January,YYT,F-295,1.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
443,457,457,January,YYT,F-295,1.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
444,458,458,January,YYT,F-295,2.0,0,YYT,F-295,N(1),0.248502994011976,0.0,0
445,459,459,January,YYT,F-295,2.0,0,YYT,F-295,N(2),0.374251497005988,0.0,0
446,460,460,January,YYT,F-295,2.0,0,YYT,F-295,N(3),0.2155688622754491,0.0,0
447,461,461,January,YYT,F-295,2.0,0,YYT,F-295,N(4),0.1616766467065868,0.0,0
448,518,518,July,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
449,519,519,July,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
450,520,520,July,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
451,521,521,July,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
452,522,522,July,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
453,523,523,July,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
454,524,524,July,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
455,525,525,July,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
456,526,526,August,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
457,527,527,August,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
458,528,528,August,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
459,529,529,August,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
460,530,530,August,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
461,531,531,August,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
462,532,532,August,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
463,533,533,August,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
464,534,534,September,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
465,535,535,September,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
466,536,536,September,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
467,537,537,September,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
468,538,538,September,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
469,539,539,September,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
470,540,540,September,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
471,541,541,September,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
472,542,542,October,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
473,543,543,October,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
474,544,544,October,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
475,545,545,October,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
476,546,546,October,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
477,547,547,October,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
478,548,548,October,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
479,549,549,October,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
480,550,550,November,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
481,551,551,November,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
482,552,552,November,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
483,553,553,November,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
484,554,554,November,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
485,555,555,November,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
486,556,556,November,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
487,557,557,November,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
488,558,558,December,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
489,559,559,December,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
490,560,560,December,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
491,561,561,December,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
492,562,562,December,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
493,563,563,December,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
494,564,564,December,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
495,565,565,December,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
496,566,566,January,YYT,F-286,1.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
497,567,567,January,YYT,F-286,1.0,1,YYT,F-286,N(2),0.0,0.0,0
498,568,568,January,YYT,F-286,1.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
499,569,569,January,YYT,F-286,1.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
500,570,570,January,YYT,F-286,2.0,1,YYT,F-286,N(1),0.3939393939393938,0.3939393939393938,0
501,571,571,January,YYT,F-286,2.0,1,YYT,F-286,N(2),0.0,0.0,0
502,572,572,January,YYT,F-286,2.0,1,YYT,F-286,N(3),0.2207792207792207,0.2207792207792207,1
503,573,573,January,YYT,F-286,2.0,1,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0
504,574,574,July,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
505,575,575,July,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
506,576,576,July,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
507,577,577,July,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
508,578,578,July,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
509,579,579,July,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
510,580,580,July,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
511,581,581,July,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
512,582,582,August,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
513,583,583,August,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
514,584,584,August,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
515,585,585,August,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
516,586,586,August,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
517,587,587,August,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
518,588,588,August,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
519,589,589,August,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
520,590,590,September,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
521,591,591,September,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
522,592,592,September,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
523,593,593,September,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
524,594,594,September,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
525,595,595,September,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
526,596,596,September,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
527,597,597,September,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
528,598,598,October,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
529,599,599,October,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
530,600,600,October,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
531,601,601,October,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
532,602,602,October,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
533,603,603,October,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
534,604,604,October,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
535,605,605,October,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
536,606,606,November,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
537,607,607,November,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
538,608,608,November,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
539,609,609,November,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
540,610,610,November,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
541,611,611,November,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
542,612,612,November,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
543,613,613,November,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
544,614,614,December,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
545,615,615,December,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
546,616,616,December,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
547,617,617,December,YOW,F-347,2.0,2,YOW,F-347,N(4),0.0,0.0,0
548,618,618,December,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
549,619,619,December,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
550,620,620,December,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
551,621,621,December,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
552,622,622,January,YOW,F-347,1.0,2,YOW,F-347,N(1),0.0,0.0,0
553,623,623,January,YOW,F-347,1.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
554,624,624,January,YOW,F-347,1.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
555,625,625,January,YOW,F-347,1.0,2,YOW,F-347,N(4),0.0,0.0,0
556,626,626,January,YOW,F-347,2.0,2,YOW,F-347,N(1),0.0,0.0,0
557,627,627,January,YOW,F-347,2.0,2,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1
558,628,628,January,YOW,F-347,2.0,2,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1
