,Month,Location,N_Fleet_type,Cycle,Count,Departing Station,N_Fleet_Type,Quarter,dist,Final_head_count,Last_head_count
281,December,YUL,F-231,2.0,10.0,YUL,F-231,N(4),0.0,0.0,0.0
282,December,YUL,F-231,1.0,10.0,YUL,F-231,N(1),0.0,0.0,0.0
283,December,YUL,F-231,1.0,10.0,YUL,F-231,N(2),0.8088235294117647,8.088235294117647,8.0
284,December,YUL,F-231,1.0,10.0,YUL,F-231,N(3),0.19117647058823528,1.9117647058823528,2.0
285,December,YUL,F-231,1.0,10.0,YUL,F-231,N(4),0.0,0.0,0.0
286,January,YUL,F-231,1.0,11.0,YUL,F-231,N(1),0.0,0.0,0.0
287,January,YUL,F-231,1.0,11.0,YUL,F-231,N(2),0.8088235294117647,8.897058823529411,9.0
288,January,YUL,F-231,1.0,11.0,YUL,F-231,N(3),0.19117647058823528,2.102941176470588,2.0
289,January,YUL,F-231,1.0,11.0,YUL,F-231,N(4),0.0,0.0,0.0
290,January,YUL,F-231,2.0,11.0,YUL,F-231,N(1),0.0,0.0,0.0
291,January,YUL,F-231,2.0,11.0,YUL,F-231,N(2),0.8088235294117647,8.897058823529411,9.0
292,January,YUL,F-231,2.0,11.0,YUL,F-231,N(3),0.19117647058823528,2.102941176470588,2.0
293,January,YUL,F-231,2.0,11.0,YUL,F-231,N(4),0.0,0.0,0.0
294,July,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
295,July,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
296,July,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
297,July,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
298,July,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
299,July,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
300,July,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
301,July,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
302,August,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
303,August,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
304,August,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
305,August,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
306,August,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
307,August,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
308,August,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
309,August,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
310,September,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
311,September,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
312,September,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
313,September,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
314,September,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
315,September,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
316,September,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
317,September,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
318,October,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
319,October,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
320,October,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
321,October,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
322,October,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
323,October,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
324,October,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
325,October,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
326,November,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
327,November,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
328,November,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
329,November,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
330,November,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
331,November,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
332,November,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
333,November,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
334,December,YUL,F-286,2.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
335,December,YUL,F-286,2.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
336,December,YUL,F-286,2.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
337,December,YUL,F-286,2.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
338,December,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
339,December,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
340,December,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
341,December,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
342,January,YUL,F-286,1.0,16.0,YUL,F-286,N(1),0.2555066079295154,4.0881057268722465,4.0
343,January,YUL,F-286,1.0,16.0,YUL,F-286,N(2),0.5022026431718062,8.035242290748899,8.0
344,January,YUL,F-286,1.0,16.0,YUL,F-286,N(3),0.2422907488986784,3.8766519823788546,4.0
345,January,YUL,F-286,1.0,16.0,YUL,F-286,N(4),0.0,0.0,0.0
346,January,YUL,F-286,2.0,17.0,YUL,F-286,N(1),0.2555066079295154,4.343612334801762,4.0
347,January,YUL,F-286,2.0,17.0,YUL,F-286,N(2),0.5022026431718062,8.537444933920705,9.0
348,January,YUL,F-286,2.0,17.0,YUL,F-286,N(3),0.2422907488986784,4.118942731277533,4.0
349,January,YUL,F-286,2.0,17.0,YUL,F-286,N(4),0.0,0.0,0.0
350,July,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
351,July,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
352,July,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
353,July,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
354,July,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
355,July,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
356,July,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
357,July,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
358,August,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
359,August,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
360,August,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
361,August,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
362,August,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
363,August,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
364,August,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
365,August,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
366,September,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
367,September,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
368,September,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
369,September,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
370,September,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
371,September,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
372,September,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
373,September,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
374,October,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
375,October,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
376,October,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
377,October,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
378,October,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
379,October,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
380,October,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
381,October,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
382,November,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
383,November,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
384,November,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
385,November,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
386,November,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
387,November,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
388,November,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
389,November,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
390,December,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
391,December,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
392,December,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
393,December,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
394,December,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
395,December,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
396,December,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
397,December,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
398,January,YYT,F-347,1.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
399,January,YYT,F-347,1.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
400,January,YYT,F-347,1.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
401,January,YYT,F-347,1.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
402,January,YYT,F-347,2.0,2.0,YYT,F-347,N(1),0.0,0.0,0.0
403,January,YYT,F-347,2.0,2.0,YYT,F-347,N(2),0.375,0.75,1.0
404,January,YYT,F-347,2.0,2.0,YYT,F-347,N(3),0.0,0.0,0.0
405,January,YYT,F-347,2.0,2.0,YYT,F-347,N(4),0.625,1.25,1.0
406,July,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
407,July,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
408,July,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
409,July,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
410,July,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
411,July,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
412,July,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
413,July,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
414,August,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
415,August,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
416,August,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
417,August,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
418,August,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
419,August,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
420,August,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
421,August,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
422,September,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
423,September,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
424,September,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
425,September,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
426,September,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
427,September,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
428,September,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
429,September,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
430,October,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
431,October,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
432,October,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
433,October,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
434,October,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
435,October,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
436,October,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
437,October,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
438,November,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
439,November,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
440,November,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
441,November,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
442,November,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
443,November,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
444,November,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
445,November,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
446,December,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
447,December,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
448,December,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
449,December,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
450,December,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
451,December,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
452,December,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
453,December,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
454,January,YYT,F-295,1.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
455,January,YYT,F-295,1.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
456,January,YYT,F-295,1.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
457,January,YYT,F-295,1.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
458,January,YYT,F-295,2.0,0.0,YYT,F-295,N(1),0.24850299401197604,0.0,0.0
459,January,YYT,F-295,2.0,0.0,YYT,F-295,N(2),0.37425149700598803,0.0,0.0
460,January,YYT,F-295,2.0,0.0,YYT,F-295,N(3),0.2155688622754491,0.0,0.0
461,January,YYT,F-295,2.0,0.0,YYT,F-295,N(4),0.16167664670658682,0.0,0.0
462,July,YYT,F-690,2.0,0.0,,,,,,
463,July,YYT,F-690,1.0,0.0,,,,,,
464,August,YYT,F-690,2.0,0.0,,,,,,
465,August,YYT,F-690,1.0,0.0,,,,,,
466,September,YYT,F-690,1.0,0.0,,,,,,
467,September,YYT,F-690,2.0,0.0,,,,,,
468,October,YYT,F-690,1.0,0.0,,,,,,
469,October,YYT,F-690,2.0,0.0,,,,,,
470,November,YYT,F-690,2.0,0.0,,,,,,
471,November,YYT,F-690,1.0,0.0,,,,,,
472,December,YYT,F-690,2.0,0.0,,,,,,
473,December,YYT,F-690,1.0,0.0,,,,,,
474,January,YYT,F-690,1.0,0.0,,,,,,
475,January,YYT,F-690,2.0,0.0,,,,,,
476,July,YYT,F-855,2.0,0.0,,,,,,
477,July,YYT,F-855,1.0,0.0,,,,,,
478,August,YYT,F-855,2.0,0.0,,,,,,
479,August,YYT,F-855,1.0,0.0,,,,,,
480,September,YYT,F-855,1.0,0.0,,,,,,
481,September,YYT,F-855,2.0,0.0,,,,,,
482,October,YYT,F-855,1.0,0.0,,,,,,
483,October,YYT,F-855,2.0,0.0,,,,,,
484,November,YYT,F-855,2.0,0.0,,,,,,
485,November,YYT,F-855,1.0,0.0,,,,,,
486,December,YYT,F-855,2.0,0.0,,,,,,
487,December,YYT,F-855,1.0,0.0,,,,,,
488,January,YYT,F-855,1.0,0.0,,,,,,
489,January,YYT,F-855,2.0,0.0,,,,,,
490,July,YYT,F-630,2.0,0.0,,,,,,
491,July,YYT,F-630,1.0,0.0,,,,,,
492,August,YYT,F-630,2.0,0.0,,,,,,
493,August,YYT,F-630,1.0,0.0,,,,,,
494,September,YYT,F-630,1.0,0.0,,,,,,
495,September,YYT,F-630,2.0,0.0,,,,,,
496,October,YYT,F-630,1.0,0.0,,,,,,
497,October,YYT,F-630,2.0,0.0,,,,,,
498,November,YYT,F-630,2.0,0.0,,,,,,
499,November,YYT,F-630,1.0,0.0,,,,,,
500,December,YYT,F-630,2.0,0.0,,,,,,
501,December,YYT,F-630,1.0,0.0,,,,,,
502,January,YYT,F-630,1.0,0.0,,,,,,
503,January,YYT,F-630,2.0,0.0,,,,,,
504,July,YYT,F-231,2.0,0.0,,,,,,
505,July,YYT,F-231,1.0,0.0,,,,,,
506,August,YYT,F-231,2.0,0.0,,,,,,
507,August,YYT,F-231,1.0,0.0,,,,,,
508,September,YYT,F-231,1.0,0.0,,,,,,
509,September,YYT,F-231,2.0,0.0,,,,,,
510,October,YYT,F-231,1.0,0.0,,,,,,
511,October,YYT,F-231,2.0,0.0,,,,,,
512,November,YYT,F-231,2.0,0.0,,,,,,
513,November,YYT,F-231,1.0,0.0,,,,,,
514,December,YYT,F-231,2.0,0.0,,,,,,
515,December,YYT,F-231,1.0,0.0,,,,,,
516,January,YYT,F-231,1.0,0.0,,,,,,
517,January,YYT,F-231,2.0,0.0,,,,,,
518,July,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
519,July,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
520,July,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
521,July,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
522,July,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
523,July,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
524,July,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
525,July,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
526,August,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
527,August,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
528,August,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
529,August,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
530,August,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
531,August,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
532,August,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
533,August,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
534,September,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
535,September,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
536,September,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
537,September,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
538,September,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
539,September,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
540,September,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
541,September,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
542,October,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
543,October,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
544,October,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
545,October,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
546,October,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
547,October,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
548,October,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
549,October,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
550,November,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
551,November,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
552,November,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
553,November,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
554,November,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
555,November,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
556,November,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
557,November,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
558,December,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
559,December,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
560,December,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
561,December,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
562,December,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
563,December,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
564,December,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
565,December,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
566,January,YYT,F-286,1.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
567,January,YYT,F-286,1.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
568,January,YYT,F-286,1.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
569,January,YYT,F-286,1.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
570,January,YYT,F-286,2.0,1.0,YYT,F-286,N(1),0.39393939393939387,0.39393939393939387,0.0
571,January,YYT,F-286,2.0,1.0,YYT,F-286,N(2),0.0,0.0,0.0
572,January,YYT,F-286,2.0,1.0,YYT,F-286,N(3),0.22077922077922077,0.22077922077922077,0.0
573,January,YYT,F-286,2.0,1.0,YYT,F-286,N(4),0.3852813852813853,0.3852813852813853,0.0
574,July,YOW,F-347,2.0,2.0,YOW,F-347,N(1),0.0,0.0,0.0
575,July,YOW,F-347,2.0,2.0,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1.0
576,July,YOW,F-347,2.0,2.0,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1.0
577,July,YOW,F-347,2.0,2.0,YOW,F-347,N(4),0.0,0.0,0.0
578,July,YOW,F-347,1.0,2.0,YOW,F-347,N(1),0.0,0.0,0.0
579,July,YOW,F-347,1.0,2.0,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1.0
580,July,YOW,F-347,1.0,2.0,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1.0
581,July,YOW,F-347,1.0,2.0,YOW,F-347,N(4),0.0,0.0,0.0
582,August,YOW,F-347,2.0,2.0,YOW,F-347,N(1),0.0,0.0,0.0
583,August,YOW,F-347,2.0,2.0,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1.0
584,August,YOW,F-347,2.0,2.0,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1.0
585,August,YOW,F-347,2.0,2.0,YOW,F-347,N(4),0.0,0.0,0.0
586,August,YOW,F-347,1.0,2.0,YOW,F-347,N(1),0.0,0.0,0.0
587,August,YOW,F-347,1.0,2.0,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1.0
588,August,YOW,F-347,1.0,2.0,YOW,F-347,N(3),0.4155495978552279,0.8310991957104558,1.0
589,August,YOW,F-347,1.0,2.0,YOW,F-347,N(4),0.0,0.0,0.0
590,September,YOW,F-347,1.0,2.0,YOW,F-347,N(1),0.0,0.0,0.0
591,September,YOW,F-347,1.0,2.0,YOW,F-347,N(2),0.5844504021447722,1.1689008042895443,1.0
